# This is edges.dat
0 0
5.68195e-06 0.000254102
9.42375e-06 0.000437315
1.20569e-05 0.000567338
1.4413e-05 0.00066187
1.73236e-05 0.000738609
2.16202e-05 0.000815253
2.81342e-05 0.000909502
3.76973e-05 0.00103905
5.11411e-05 0.00122161
6.92969e-05 0.00147486

6.92969e-05 0.00147486
9.88357e-05 0.00172745
0.000119776 0.00190957
0.000134615 0.00203882
0.000145848 0.00213279
0.000155973 0.00220907
0.000167485 0.00228525
0.000182881 0.00237893
0.000204658 0.00250769
0.000235311 0.00268914
0.000277338 0.00294086

0.000277338 0.00294086
0.000330742 0.00319176
0.000368888 0.00337267
0.000395936 0.00350106
0.000416049 0.0035944
0.000433389 0.00367016
0.000452116 0.00374583
0.000476393 0.00383888
0.00051038 0.00396677
0.00055824 0.00414699
0.000624133 0.004397

0.000624133 0.004397
0.000701405 0.00464619
0.000756757 0.00482586
0.000796018 0.00495336
0.000825012 0.00504607
0.000849568 0.00512131
0.000875511 0.00519646
0.00090867 0.00528886
0.00095487 0.00541586
0.00101994 0.00559482
0.0011097 0.0058431

0.0011097 0.0058431
0.00121147 0.00609197
0.00128447 0.00627141
0.00133626 0.00639875
0.00137437 0.00649134
0.00140635 0.00656648
0.00143973 0.00664153
0.00148205 0.0067338
0.00154086 0.00686062
0.0016237 0.00703933
0.0017381 0.00728726

0.0017381 0.00728726
0.00186247 0.00753141
0.00195178 0.00770745
0.00201514 0.00783238
0.00206166 0.00792321
0.00210044 0.00799693
0.00214059 0.00807055
0.00219122 0.00816106
0.00226144 0.00828548
0.00236035 0.00846079
0.00249707 0.008704

0.00249707 0.008704
0.00264598 0.00894785
0.00275298 0.00912367
0.0028289 0.00924845
0.00288455 0.00933916
0.00293077 0.00941279
0.00297837 0.00948631
0.00303819 0.0095767
0.00312105 0.00970093
0.00323778 0.009876
0.0033992 0.0101189

0.0033992 0.0101189
0.00357193 0.0103607
0.0036961 0.0105351
0.00378419 0.0106589
0.00384871 0.0107489
0.00390212 0.0108219
0.00395692 0.0108948
0.0040256 0.0109845
0.00412064 0.0111077
0.00425453 0.0112813
0.00443975 0.0115222

0.00443975 0.0115222
0.00463643 0.0117623
0.00477787 0.0119354
0.00487822 0.0120582
0.00495165 0.0121475
0.0050123 0.01222
0.00507435 0.0122924
0.00515195 0.0123814
0.00525925 0.0125036
0.00541041 0.0126759
0.0056196 0.012915

0.0056196 0.012915
0.00584008 0.013153
0.00599868 0.0133246
0.00611121 0.0134464
0.00619349 0.013535
0.00626135 0.0136068
0.00633059 0.0136786
0.00641704 0.0137668
0.00653651 0.013888
0.00670483 0.0140588
0.00693781 0.0142958

0.00693781 0.0142958
0.00718136 0.0145311
0.00735659 0.0147008
0.00748092 0.0148212
0.00757179 0.0149087
0.00764661 0.0149797
0.00772281 0.0150506
0.00781781 0.0151378
0.00794905 0.0152576
0.00813394 0.0154264
0.00838991 0.0156607

0.00838991 0.0156607
0.00865925 0.0158957
0.00885307 0.0160652
0.0089906 0.0161855
0.00909107 0.0162729
0.00917371 0.0163438
0.00925774 0.0164147
0.00936241 0.0165017
0.00950695 0.0166214
0.00971058 0.01679
