# This is control.dat
0.517352 -1.04704
-0.0434641 1.73745
-0.241512 1.81465
-0.163487 1.95326
0.0345004 1.87598
0.154717 1.66024
0.0768653 1.52209
-0.121596 1.59911
-1.73745 -0.0434641
-1.81465 -0.241512
-1.95326 -0.163487
-1.87598 0.0345004
-1.66024 0.154717
-1.52209 0.0768653
-1.59911 -0.121596
1.73745 0.0434644
1.81465 0.241512
1.95326 0.163487
1.87598 -0.0345001
1.66024 -0.154717
1.52209 -0.0768647
1.59911 0.121596
0.0434641 -1.73745
0.241512 -1.81465
0.163487 -1.95326
-0.0345004 -1.87598
-0.154717 -1.66024
-0.0768652 -1.52209
0.121596 -1.59911
0.965176 1.11154
1.06083 0.901699
0.888617 0.990315
0.791882 1.20169
0.869064 1.32113
-1.11154 0.965176
-0.901699 1.06083
-0.990315 0.888617
-1.20169 0.791882
-1.32113 0.869064
-0.965176 -1.11154
-1.06083 -0.901699
-0.888617 -0.990315
-0.791882 -1.20169
-0.869064 -1.32113
1.11154 -0.965176
0.901699 -1.06083
0.990316 -0.888617
1.20169 -0.791882
1.32113 -0.869064
-2.51348 -3.70328
-2.84675 -3.70323
-2.69343 -3.40646
-2.33333 -4
-2.66667 -4
3.70328 -2.51348
3.70323 -2.84675
3.40646 -2.69343
4 -2.33333
4 -2.66667
-3.70328 2.51348
-3.70323 2.84675
-3.40646 2.69343
-4 2.33333
-4 2.66667
2.51348 3.70328
2.84675 3.70323
2.69343 3.40646
2.33333 4
2.66667 4
-3.72473 0.499744
-3.72469 0.833177
-3.44948 0.666204
-3.44955 0.332647
-3.72473 0.166259
-4 0.333333
-4 0.666667
0.499744 3.72473
0.833177 3.72469
0.666204 3.44948
0.332647 3.44955
0.166259 3.72473
0.333333 4
0.666667 4
3.72473 -0.499744
3.72469 -0.833177
3.44948 -0.666204
3.44955 -0.332647
3.72473 -0.166259
4 -0.333333
4 -0.666667
-0.499744 -3.72473
-0.833177 -3.72469
-0.666204 -3.44948
-0.332647 -3.44955
-0.166259 -3.72473
-0.333333 -4
-0.666667 -4
1.14568 0.471818
1.24755 0.622075
1.25887 0.434607
1.1627 0.286534
1.05256 0.335222
-0.471817 1.14568
-0.622074 1.24755
-0.434607 1.25887
-0.286533 1.1627
-0.335222 1.05256
0.471817 -1.14568
0.622074 -1.24755
0.434607 -1.25887
0.286533 -1.1627
0.335222 -1.05256
-1.14568 -0.471817
-1.24755 -0.622074
-1.25887 -0.434607
-1.1627 -0.286533
-1.05256 -0.335222
-1.1503 0.45291
-1.32395 0.422264
-1.20365 0.566622
-1.03507 0.602911
-0.995933 0.483149
0.45291 1.1503
0.422264 1.32395
0.566622 1.20365
0.602911 1.03507
0.483149 0.995933
-0.45291 -1.1503
-0.422264 -1.32395
-0.566622 -1.20365
-0.602911 -1.03507
-0.483149 -0.995933
1.1503 -0.452909
1.32395 -0.422263
1.20365 -0.566622
1.03507 -0.602911
0.995933 -0.483149
0.214198 1.83429
0.0939484 2.05023
0.273539 2.00843
-1.83429 0.214198
-2.05023 0.0939485
-2.00843 0.273539
-0.214198 -1.83429
-0.0939484 -2.05023
-0.273539 -2.00843
1.83429 -0.214198
2.05023 -0.0939482
2.00843 -0.273539
-0.645804 -1.32322
1.32322 -0.645803
-1.32322 0.645804
0.645804 1.32322
0.882617 0.866853
0.722804 0.837552
0.714343 0.962131
-0.866853 0.882617
-0.837552 0.722804
-0.962131 0.714343
-0.882617 -0.866853
-0.722804 -0.837552
-0.714343 -0.962131
0.866853 -0.882617
0.837552 -0.722804
0.962131 -0.714343
-2.71728 -2.21761
-2.56895 -1.9974
-2.42419 -2.18249
-2.57256 -2.40265
-2.8657 -2.43786
-3.01037 -2.2528
-2.86196 -2.03253
2.21761 -2.71728
1.9974 -2.56895
2.18249 -2.42419
2.40265 -2.57256
2.43786 -2.8657
2.2528 -3.01037
2.03253 -2.86196
-2.21761 2.71728
-1.9974 2.56895
-2.18249 2.42419
-2.40265 2.57256
-2.43786 2.8657
-2.2528 3.01037
-2.03253 2.86196
2.71728 2.21761
2.56895 1.9974
2.42419 2.18249
2.57256 2.40265
2.8657 2.43786
3.01037 2.2528
2.86196 2.03253
0.458499 -1.39415
0.295126 -1.54151
0.270603 -1.40712
-0.458499 1.39415
-0.295126 1.54151
-0.270603 1.40712
-1.39415 -0.458499
-1.54151 -0.295126
-1.40712 -0.270603
1.39415 0.458499
1.54151 0.295127
1.40712 0.270603
1.79001 -0.824778
1.96522 -0.660491
1.96382 -0.867778
1.78844 -1.03191
1.61454 -0.98901
-0.824778 -1.79001
-0.660491 -1.96522
-0.867778 -1.96382
-1.03191 -1.78844
-0.98901 -1.61454
0.824778 1.79001
0.660491 1.96522
0.867778 1.96382
1.03191 1.78844
0.98901 1.61454
-1.79001 0.824778
-1.96522 0.660491
-1.96382 0.867778
-1.78844 1.03191
-1.61454 0.98901
1.23865 -0.00766913
1.10352 0.0762327
1.18541 0.166021
1.33003 0.0712747
1.38786 -0.101525
-0.00767071 -1.23864
0.0762319 -1.10352
0.16602 -1.18541
0.0712737 -1.33003
-0.101526 -1.38786
0.00767072 1.23864
-0.0762319 1.10352
-0.16602 1.18541
-0.0712737 1.33003
0.101526 1.38786
-1.23864 0.00767072
-1.10352 -0.0762319
-1.18541 -0.16602
-1.33003 -0.0712737
-1.38786 0.101526
-0.70946 1.79303
-0.968997 1.792
-0.839179 1.91106
-0.57964 1.91195
-0.449743 1.79396
1.79303 0.70946
1.792 0.968997
1.91106 0.839179
1.91195 0.57964
1.79396 0.449743
-1.79303 -0.70946
-1.792 -0.968997
-1.91106 -0.839179
-1.91195 -0.57964
-1.79396 -0.449743
0.70946 -1.79302
0.968997 -1.792
0.839179 -1.91106
0.57964 -1.91195
0.449743 -1.79396
3.43106 -0.923702
3.7063 -1.09061
3.41265 -1.18121
3.13747 -1.01432
3.15594 -0.756741
-0.923702 -3.43106
-1.09061 -3.7063
-1.18121 -3.41265
-1.01432 -3.13747
-0.756741 -3.15594
0.923702 3.43106
1.09061 3.7063
1.18121 3.41265
1.01432 3.13747
0.756741 3.15594
-3.43106 0.923702
-3.7063 1.09061
-3.41265 1.18121
-3.13747 1.01432
-3.15594 0.756741
1.20392 2.63062
1.28286 2.35638
1.05727 2.41668
0.978397 2.69079
1.12513 2.90484
1.35061 2.8447
1.42942 2.57043
-2.63062 1.20392
-2.35638 1.28286
-2.41668 1.05727
-2.69079 0.978397
-2.90484 1.12513
-2.8447 1.35061
-2.57043 1.42942
-1.20392 -2.63062
-1.28286 -2.35638
-1.05727 -2.41668
-0.978397 -2.69079
-1.12513 -2.90484
-1.35061 -2.8447
-1.42942 -2.57043
2.63062 -1.20392
2.35638 -1.28286
2.41668 -1.05727
2.69079 -0.978397
2.90484 -1.12513
2.8447 -1.35061
2.57043 -1.42942
0.0968159 -1.46482
1.46482 0.0968164
-0.0968158 1.46482
-1.46482 -0.0968158
-2.65949 -2.65014
-2.74647 -2.89762
-2.9527 -2.68539
-2.36624 -2.61491
-2.45319 -2.86232
2.65014 -2.65949
2.89762 -2.74647
2.68539 -2.9527
2.61491 -2.36624
2.86232 -2.45319
2.65949 2.65014
2.74647 2.89762
2.9527 2.68539
2.36624 2.61491
2.45319 2.86232
-2.65014 2.65949
-2.89762 2.74647
-2.68539 2.9527
-2.61491 2.36624
-2.86232 2.45319
-2.95191 -3.47508
-3.10526 -3.77189
-3.2104 -3.54372
-3.05703 -3.24688
-2.79859 -3.17829
3.47508 -2.95191
3.77189 -3.10526
3.54372 -3.2104
3.24688 -3.05703
3.17829 -2.79859
2.95191 3.47508
3.10526 3.77189
3.2104 3.54372
3.05703 3.24688
2.79859 3.17829
-3.47508 2.95191
-3.77189 3.10526
-3.54372 3.2104
-3.24688 3.05703
-3.17829 2.79859
0.0658003 3.47028
0.232213 3.19517
-0.0347325 3.21592
-0.201029 3.49103
-0.100478 3.74548
-3.47028 0.0658003
-3.19517 0.232213
-3.21592 -0.0347325
-3.49103 -0.201029
-3.74548 -0.100478
3.47028 -0.0658003
3.19517 -0.232213
3.21592 0.0347325
3.49103 0.201029
3.74548 0.100478
-0.0658003 -3.47028
-0.232213 -3.19517
0.0347325 -3.21592
0.201029 -3.49103
0.100478 -3.74548
-2.92339 0.867554
-2.7094 0.720694
-2.94187 0.609883
0.867554 2.92339
0.720694 2.7094
0.609883 2.94187
2.92339 -0.867554
2.7094 -0.720694
2.94187 -0.609883
-0.867554 -2.92339
-0.720694 -2.7094
-0.609883 -2.94187
-2.63269 -0.913331
-2.45971 -0.718549
-2.39151 -0.938311
-2.56452 -1.13295
-2.80582 -1.10805
-2.87395 -0.888458
-2.70084 -0.693688
2.63269 0.913331
2.45971 0.718549
2.39151 0.938311
2.56452 1.13295
2.80582 1.10805
2.87395 0.888458
2.70084 0.693688
-0.913331 2.63269
-0.718549 2.45971
-0.938311 2.39151
-1.13295 2.56452
-1.10805 2.80582
-0.888458 2.87395
-0.693688 2.70084
0.913331 -2.63269
0.718549 -2.45971
0.938311 -2.39151
1.13295 -2.56452
1.10805 -2.80582
0.888458 -2.87395
0.693688 -2.70084
-2.93719 -0.627887
-3.11037 -0.822679
-3.17352 -0.562148
-3.00031 -0.367297
-2.76403 -0.432993
-0.627887 2.93719
-0.822679 3.11037
-0.562148 3.17352
-0.367297 3.00031
-0.432993 2.76403
2.93719 0.627887
3.11037 0.822679
3.17352 0.562148
3.00031 0.367298
2.76403 0.432993
0.627887 -2.93719
0.822679 -3.11037
0.562148 -3.17352
0.367297 -3.00031
0.432993 -2.76403
-1.98903 -1.32469
-1.77201 -1.30502
-1.87153 -1.51114
-2.08863 -1.53094
-2.20598 -1.34448
-2.10634 -1.13811
-1.88951 -1.11832
1.98903 1.32469
1.77201 1.30502
1.87153 1.51114
2.08863 1.53094
2.20598 1.34448
2.10634 1.13811
1.88951 1.11832
-1.32469 1.98903
-1.30502 1.77201
-1.51114 1.87153
-1.53094 2.08863
-1.34448 2.20598
-1.13811 2.10634
-1.11832 1.88951
1.32469 -1.98903
1.30502 -1.77201
1.51114 -1.87153
1.53094 -2.08863
1.34448 -2.20598
1.13811 -2.10634
1.11832 -1.88951
-1.42405 -3.70627
-1.33333 -4
-1.66667 -4
3.70627 -1.42405
4 -1.33333
4 -1.66667
1.42405 3.70627
1.33333 4
1.66667 4
-3.70627 1.42405
-4 1.33333
-4 1.66667
0.216965 -2.7811
0.151326 -3.01736
0.000932434 -2.79816
0.0665232 -2.56201
0.282678 -2.54495
2.7811 0.216965
3.01736 0.151326
2.79816 0.000932492
2.56201 0.0665233
2.54495 0.282678
-0.216965 2.7811
-0.151326 3.01736
-0.000932425 2.79816
-0.0665231 2.56201
-0.282678 2.54495
-2.7811 -0.216965
-3.01736 -0.151326
-2.79816 -0.000932407
-2.56201 -0.0665231
-2.54495 -0.282678
-3.42785 -0.794997
-3.74545 -0.767378
-3.49099 -0.534586
-3.36472 -1.05543
-3.68233 -1.02775
-0.794998 3.42785
-0.767378 3.74545
-0.534586 3.49099
-1.05543 3.36472
-1.02775 3.68233
0.794998 -3.42785
0.767378 -3.74545
0.534586 -3.49099
1.05543 -3.36472
1.02775 -3.68233
3.42785 0.794998
3.74545 0.767378
3.49099 0.534586
3.36472 1.05543
3.68233 1.02775
-0.433949 3.74548
-0.666667 4
-0.333333 4
-3.74548 -0.433949
-4 -0.666667
-4 -0.333333
0.433949 -3.74548
0.666667 -4
0.333333 -4
3.74548 0.433949
4 0.666667
4 0.333333
-2.34079 0.478101
-2.17062 0.351756
-2.37478 0.250633
-2.54505 0.376957
-2.51101 0.60433
-2.30663 0.705502
-2.13648 0.57935
0.478101 2.34079
0.351756 2.17062
0.250633 2.37478
0.376957 2.54505
0.60433 2.51101
0.705502 2.30663
0.57935 2.13648
2.34079 -0.478101
2.17062 -0.351756
2.37478 -0.250633
2.54505 -0.376957
2.51101 -0.60433
2.30663 -0.705502
2.13648 -0.57935
-0.478101 -2.34079
-0.351756 -2.17062
-0.250633 -2.37478
-0.376957 -2.54505
-0.60433 -2.51101
-0.705502 -2.30663
-0.57935 -2.13648
2.69467 1.35116
2.82488 1.56929
2.93605 1.32624
2.45324 1.37614
2.58339 1.5942
-2.69467 -1.35116
-2.82488 -1.56929
-2.93605 -1.32624
-2.45324 -1.37613
-2.58339 -1.5942
1.35116 -2.69467
1.56929 -2.82488
1.32624 -2.93605
1.37613 -2.45324
1.5942 -2.58339
-1.35116 2.69467
-1.56929 2.82488
-1.32624 2.93605
-1.37613 2.45324
-1.5942 2.58339
-2.79782 1.56671
-2.7509 1.78273
-2.52341 1.64549
2.79782 -1.56671
2.7509 -1.78273
2.52341 -1.64549
1.56671 2.79782
1.78273 2.7509
1.64549 2.52341
-1.56671 -2.79782
-1.78273 -2.7509
-1.64549 -2.52341
0.786563 2.13523
0.912633 2.30543
0.99371 2.13396
-2.13523 0.786563
-2.30543 0.912633
-2.13396 0.99371
2.13523 -0.786562
2.30543 -0.912633
2.13396 -0.99371
-0.786563 -2.13523
-0.912633 -2.30543
-0.99371 -2.13396
2.99666 -0.115679
2.97585 -0.382684
2.77739 -0.266183
-0.115679 -2.99666
-0.382684 -2.97585
-0.266183 -2.77739
-2.99666 0.115679
-2.97585 0.382684
-2.77739 0.266183
0.115679 2.99666
0.382684 2.97585
0.266183 2.77739
1.5625 -2.33599
1.74883 -2.2187
1.78052 -2.46616
-1.5625 2.33599
-1.74883 2.2187
-1.78052 2.46616
2.33599 1.5625
2.2187 1.74883
2.46616 1.78052
-2.33599 -1.5625
-2.2187 -1.74883
-2.46616 -1.78052
-3.71963 -2.49111
-3.71968 -2.15778
-3.43931 -2.31547
-3.43918 -2.64871
-3.71958 -2.82438
-4 -2.66667
-4 -2.33333
2.49111 -3.71963
2.15778 -3.71968
2.31547 -3.43931
2.64871 -3.43918
2.82438 -3.71958
2.66667 -4
2.33333 -4
3.71963 2.49111
3.71968 2.15778
3.43931 2.31547
3.43918 2.64871
3.71958 2.82438
4 2.66667
4 2.33333
-2.49111 3.71963
-2.15778 3.71968
-2.31547 3.43931
-2.64871 3.43918
-2.82438 3.71958
-2.66667 4
-2.33333 4
-2.00863 -0.98868
-2.22542 -1.00853
-2.1277 -0.859041
2.00863 0.98868
2.22542 1.00853
2.1277 0.859041
-0.98868 2.00863
-1.00853 2.22542
-0.859041 2.1277
0.98868 -2.00863
1.00853 -2.22542
0.859041 -2.1277
-1.64397 -1.86322
-1.66266 -2.10326
-1.81699 -1.91034
-1.79829 -1.67012
-1.62539 -1.62304
-1.47089 -1.81613
-1.48955 -2.05608
1.86322 -1.64397
2.10326 -1.66266
1.91034 -1.81699
1.67012 -1.79829
1.62304 -1.62539
1.81613 -1.47089
2.05608 -1.48955
1.64397 1.86322
1.66266 2.10326
1.81699 1.91034
1.79829 1.67012
1.62539 1.62304
1.47089 1.81613
1.48955 2.05608
-1.86322 1.64397
-2.10326 1.66266
-1.91034 1.81699
-1.67012 1.79829
-1.62304 1.62539
-1.81613 1.47089
-2.05608 1.48955
0.603656 0.916588
0.609476 0.804738
0.494662 0.879681
-0.916588 0.603656
-0.804738 0.609476
-0.879681 0.494662
-0.603656 -0.916588
-0.609476 -0.804738
-0.494662 -0.879681
0.916588 -0.603656
0.804738 -0.609476
0.879681 -0.494662
1.07674 0.207027
1 0.123899
0.977221 0.248283
-0.207027 1.07674
-0.123899 1
-0.248283 0.977221
-1.07674 -0.207027
-1 -0.123899
-0.977221 -0.248283
0.207027 -1.07674
0.123899 -1
0.248283 -0.977221
-1.96568 2.32141
-1.93402 2.07381
-2.15075 2.17656
-2.32141 -1.96568
-2.07381 -1.93402
-2.17656 -2.15075
1.96568 -2.32141
1.93402 -2.07381
2.15075 -2.17656
2.32141 1.96568
2.07381 1.93402
2.17656 2.15075
-3.00486 -2.96615
-3.26325 -3.03468
-3.21102 -2.75389
2.96615 -3.00486
3.03468 -3.26325
2.75389 -3.21102
3.00486 2.96615
3.26325 3.03468
3.21102 2.75389
-2.96615 3.00486
-3.03468 3.26325
-2.75389 3.21102
-3.08547 -1.98641
-3.2339 -2.20669
-3.30894 -1.94025
-3.16053 -1.71993
-2.93711 -1.76608
1.98641 -3.08547
2.20669 -3.2339
1.94025 -3.30894
1.71993 -3.16053
1.76608 -2.93711
-1.98641 3.08547
-2.20669 3.2339
-1.94025 3.30894
-1.71993 3.16053
-1.76608 2.93711
3.08547 1.98641
3.2339 2.20669
3.30894 1.94025
3.16053 1.71993
2.93711 1.76608
-2.29373 -0.78876
-2.36188 -0.568928
-2.19597 -0.63913
-0.78876 2.29373
-0.568928 2.36188
-0.63913 2.19597
0.78876 -2.29373
0.568928 -2.36188
0.63913 -2.19597
2.29373 0.78876
2.36188 0.568929
2.19597 0.639131
3.77186 3.43855
4 3.66667
4 3.33333
3.77189 3.10526
3.54372 3.2104
3.54359 3.54359
3.77174 3.77174
-3.43855 3.77186
-3.66667 4
-3.33333 4
-3.10526 3.77189
-3.2104 3.54372
-3.54359 3.54359
-3.77174 3.77174
-3.77186 -3.43855
-4 -3.66667
-4 -3.33333
-3.77189 -3.10526
-3.54372 -3.2104
-3.54359 -3.54359
-3.77174 -3.77174
3.43855 -3.77186
3.66667 -4
3.33333 -4
3.10526 -3.77189
3.2104 -3.54372
3.54359 -3.54359
3.77174 -3.77174
3.43855 3.77186
3.33333 4
3.66667 4
-3.77186 3.43855
-4 3.33333
-4 3.66667
-3.43855 -3.77186
-3.33333 -4
-3.66667 -4
3.77186 -3.43855
4 -3.33333
4 -3.66667
1.34514 1.94485
1.32665 1.705
1.20076 1.83376
1.21939 2.07351
1.36386 2.18474
-1.34514 -1.94485
-1.32665 -1.705
-1.20076 -1.83376
-1.21939 -2.07351
-1.36386 -2.18474
1.94485 -1.34514
1.705 -1.32665
1.83376 -1.20076
2.07351 -1.21939
2.18474 -1.36386
-1.94485 1.34514
-1.705 1.32665
-1.83376 1.20076
-2.07351 1.21939
-2.18474 1.36386
3.79465 1.55796
3.79468 1.22456
3.58935 1.44918
3.58926 1.78254
3.79462 1.8913
4 1.66667
4 1.33333
1.55796 -3.79465
1.22456 -3.79468
1.44918 -3.58935
1.78254 -3.58926
1.8913 -3.79462
1.66667 -4
1.33333 -4
-1.55796 3.79465
-1.22456 3.79468
-1.44918 3.58935
-1.78254 3.58926
-1.8913 3.79462
-1.66667 4
-1.33333 4
-3.79465 -1.55796
-3.79468 -1.22456
-3.58935 -1.44918
-3.58926 -1.78254
-3.79462 -1.8913
-4 -1.66667
-4 -1.33333
-1.46406 1.6987
-1.6987 -1.46406
1.46406 -1.6987
1.6987 1.46406
1.25233 -3.47703
1.28008 -3.15937
1.47694 -3.27163
3.47703 1.25233
3.15937 1.28009
3.27163 1.47694
-3.47703 -1.25233
-3.15937 -1.28008
-3.27163 -1.47694
-1.25233 3.47703
-1.28008 3.15937
-1.47694 3.27163
-3.5143 -2.04901
2.04901 -3.5143
-2.04901 3.5143
3.5143 2.04901
1.93271 0.371604
2.0508 0.50156
2.07144 0.293556
0.371604 -1.93271
0.50156 -2.0508
0.293556 -2.07144
-0.371604 1.93271
-0.50156 2.0508
-0.293556 2.07144
-1.93271 -0.371604
-2.0508 -0.50156
-2.07144 -0.293556
-2.7434 0.493439
0.493439 2.7434
2.7434 -0.493439
-0.493439 -2.7434
2.12694 -1.91965
2.3198 -1.76544
2.34362 -2.02243
-1.91965 -2.12694
-1.76544 -2.3198
-2.02243 -2.34362
1.91965 2.12694
1.76544 2.3198
2.02243 2.34362
-2.12694 1.91965
-2.3198 1.76544
-2.34362 2.02243
-3.04826 -1.52309
3.04826 1.52309
1.52309 -3.04826
-1.52309 3.04826
0.431292 -2.2166
0.36114 -2.38246
0.223421 -2.23717
2.2166 0.431292
2.38246 0.36114
2.23717 0.223422
-0.431292 2.2166
-0.36114 2.38246
-0.223421 2.23717
-2.2166 -0.431292
-2.38246 -0.36114
-2.23717 -0.223421
-1.13832 -2.24514
-2.24514 1.13832
1.13832 2.24514
2.24514 -1.13832
-1.15788 -1.65975
-1.65975 1.15788
1.65975 -1.15788
1.15788 1.65975
3.49144 2.92955
-3.49144 -2.92955
2.92955 -3.49144
-2.92955 3.49144
-2.21243 0.172322
-2.25422 -0.00708985
-2.41658 0.0712767
0.172322 2.21243
